Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,1004150,-,-,-,40.17,-82.78,-5,332,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.4
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Surface Albedo,Pressure,Temperature,Wind Direction,Wind Speed
2020,9,24,5,30,10.700000000000001,0,0,0,0.18,978,12.100000000000001,297,0.6000000000000001
2020,9,24,6,30,10.700000000000001,7,0,7,0.18,978,12.8,295,0.6000000000000001
2020,9,24,7,30,11.200000000000001,54,1,54,0.18,979,14.600000000000001,291,0.6000000000000001
2020,9,24,8,30,10.9,116,17,123,0.18,979,17.2,298,0.6000000000000001
2020,9,24,9,30,10.700000000000001,233,130,304,0.18,979,20.400000000000002,289,0.7000000000000001
2020,9,24,10,30,10,199,10,206,0.18,979,22.8,262,1.2000000000000002
2020,9,24,11,30,10.100000000000001,334,87,398,0.18,978,24,247,1.4000000000000001
2020,9,24,12,30,10.3,314,402,617,0.18,978,24.8,241,1.5
2020,9,24,13,30,10.4,261,503,624,0.18,977,25.3,238,1.4000000000000001
2020,9,24,14,30,10.4,173,678,607,0.18,977,25.400000000000002,236,1.1
2020,9,24,15,30,10.4,151,610,464,0.18,977,25.1,226,0.8
2020,9,24,16,30,10.600000000000001,117,486,288,0.18,977,23.900000000000002,201,0.6000000000000001
2020,9,24,17,30,13.4,63,267,107,0.18,977,21.900000000000002,172,0.6000000000000001
2020,9,24,18,30,12.200000000000001,1,5,1,0.18,977,20.8,160,0.7000000000000001
2020,9,24,19,30,12.100000000000001,0,0,0,0.19,977,18,158,0.9
2020,9,24,20,30,12.200000000000001,0,0,0,0.19,978,16.3,165,1
2020,9,24,21,30,12.100000000000001,0,0,0,0.19,978,15,174,0.9
2020,9,24,22,30,11.9,0,0,0,0.19,978,14.100000000000001,183,0.8
2020,9,24,23,30,11.700000000000001,0,0,0,0.19,978,13.4,189,0.8
2020,9,25,0,30,11.5,0,0,0,0.19,978,12.9,188,0.8
2020,9,25,1,30,11.3,0,0,0,0.19,978,13,176,0.9
2020,9,25,2,30,11.200000000000001,0,0,0,0.19,978,13,148,0.9
2020,9,25,3,30,11.200000000000001,0,0,0,0.19,978,12.5,127,0.9
2020,9,25,4,30,11.200000000000001,0,0,0,0.19,978,11.700000000000001,117,0.9
2020,9,25,5,30,11.200000000000001,0,0,0,0.19,979,11.200000000000001,104,0.8
2020,9,25,6,30,11.3,11,60,12,0.19,979,12.3,96,1
2020,9,25,7,30,11.600000000000001,67,427,156,0.19,979,15,93,1.4000000000000001
2020,9,25,8,30,11.9,97,632,344,0.19,979,18.5,101,1.7000000000000002
2020,9,25,9,30,11.9,114,742,518,0.19,979,21.8,115,2.2
2020,9,25,10,30,11.600000000000001,122,804,653,0.19,979,23.900000000000002,123,2.4000000000000004
2020,9,25,11,30,11.600000000000001,131,826,734,0.19,978,25.200000000000003,129,2.4000000000000004
2020,9,25,12,30,11.700000000000001,124,846,758,0.19,978,26.1,131,2.3000000000000003
2020,9,25,13,30,11.8,112,854,724,0.19,977,26.700000000000003,132,2.1
2020,9,25,14,30,11.8,105,822,627,0.19,976,26.700000000000003,134,2
2020,9,25,15,30,11.9,93,762,480,0.19,976,26.200000000000003,138,1.9000000000000001
2020,9,25,16,30,12.3,77,608,287,0.19,976,24.8,143,1.5
2020,9,25,17,30,14.200000000000001,46,431,115,0.19,976,21.700000000000003,152,1
2020,9,25,18,30,14.5,0,0,0,0.19,976,19.6,157,0.9
2020,9,25,19,30,14,0,0,0,0.19,977,18.1,168,1.2000000000000002
2020,9,25,20,30,14.100000000000001,0,0,0,0.19,977,17.400000000000002,174,1.3
2020,9,25,21,30,14.3,0,0,0,0.19,977,16.6,180,1.3
2020,9,25,22,30,14.4,0,0,0,0.19,977,15.8,190,1.2000000000000002
2020,9,25,23,30,14.4,0,0,0,0.19,977,15.100000000000001,200,1.1
2020,9,26,0,30,14.5,0,0,0,0.19,977,14.5,212,1
2020,9,26,1,30,14.100000000000001,0,0,0,0.19,977,14.100000000000001,219,0.9
2020,9,26,2,30,13.700000000000001,0,0,0,0.19,977,13.700000000000001,214,0.9
2020,9,26,3,30,13.4,0,0,0,0.19,977,13.4,202,0.9
2020,9,26,4,30,13.100000000000001,0,0,0,0.19,977,13.100000000000001,194,0.9
2020,9,26,5,30,13,0,0,0,0.19,977,13,194,0.9
2020,9,26,6,30,14.200000000000001,10,62,11,0.19,978,14.200000000000001,199,1.2000000000000002
2020,9,26,7,30,14.8,61,462,156,0.19,978,17.1,206,1.5
2020,9,26,8,30,15.3,93,640,341,0.19,978,20.6,220,1.6
2020,9,26,9,30,15.700000000000001,116,728,510,0.19,978,23.5,225,1.8
2020,9,26,10,30,15.600000000000001,132,780,644,0.19,977,25.1,214,2
2020,9,26,11,30,15.4,233,456,564,0.19,977,26.200000000000003,206,2.3000000000000003
2020,9,26,12,30,15.200000000000001,152,759,718,0.19,976,27.1,204,2.4000000000000004
2020,9,26,13,30,14.8,136,780,692,0.19,975,27.5,203,2.5
2020,9,26,14,30,14.3,116,799,619,0.19,975,27.6,202,2.5
2020,9,26,15,30,13.8,105,728,471,0.19,974,27.1,200,2.5
2020,9,26,16,30,13.600000000000001,93,542,278,0.19,974,25.6,197,2
2020,9,26,17,30,14.600000000000001,51,348,105,0.19,974,22.400000000000002,193,1.3
2020,9,26,18,30,14.8,0,0,0,0.19,974,20.400000000000002,191,1.1
2020,9,26,19,30,14.4,0,0,0,0.19,975,19,191,1.4000000000000001
2020,9,26,20,30,14.200000000000001,0,0,0,0.19,975,18.400000000000002,194,1.6
2020,9,26,21,30,14.3,0,0,0,0.19,975,17.6,197,1.7000000000000002
2020,9,26,22,30,14.3,0,0,0,0.19,974,16.900000000000002,201,1.8
2020,9,26,23,30,14.4,0,0,0,0.19,974,16.2,203,1.8
2020,9,27,0,30,14.5,0,0,0,0.19,974,15.700000000000001,202,1.7000000000000002
2020,9,27,1,30,14.600000000000001,0,0,0,0.19,974,15.100000000000001,201,1.7000000000000002
2020,9,27,2,30,14.700000000000001,0,0,0,0.19,974,14.700000000000001,198,1.7000000000000002
2020,9,27,3,30,14.3,0,0,0,0.19,974,14.3,194,1.6
2020,9,27,4,30,14,0,0,0,0.19,974,14,190,1.6
2020,9,27,5,30,13.8,0,0,0,0.19,974,13.8,185,1.7000000000000002
2020,9,27,6,30,14.4,9,59,10,0.19,974,14.5,181,2.1
2020,9,27,7,30,14.4,59,462,153,0.19,974,16.7,183,2.6
2020,9,27,8,30,15,87,664,342,0.19,973,19.8,199,3.1
2020,9,27,9,30,15.5,115,737,511,0.19,973,22.400000000000002,213,3.6
2020,9,27,10,30,15.3,211,510,544,0.19,973,24,212,3.6
2020,9,27,11,30,15.100000000000001,337,242,512,0.19,973,25.200000000000003,208,3.5
2020,9,27,12,30,14.9,355,173,483,0.19,972,25.900000000000002,204,3.5
2020,9,27,13,30,14.700000000000001,324,119,408,0.19,972,26.200000000000003,200,3.4000000000000004
2020,9,27,14,30,14.700000000000001,240,400,490,0.19,971,26.1,197,3.2
2020,9,27,15,30,14.8,107,721,466,0.19,971,25.6,195,2.9000000000000004
2020,9,27,16,30,14.9,99,477,259,0.19,971,24.400000000000002,193,2.3000000000000003
2020,9,27,17,30,15.5,52,239,88,0.19,971,21.8,190,1.4000000000000001
2020,9,27,18,30,16.1,0,0,0,0.19,971,20,188,1
2020,9,27,19,30,15.8,0,0,0,0.19,971,18.6,185,1.2000000000000002
2020,9,27,20,30,15.600000000000001,0,0,0,0.19,971,18,183,1.3
2020,9,27,21,30,15.600000000000001,0,0,0,0.19,971,17.3,182,1.3
2020,9,27,22,30,15.5,0,0,0,0.19,971,16.7,183,1.3
2020,9,27,23,30,15.3,0,0,0,0.19,970,16.3,189,1.3
2020,9,28,0,30,15.200000000000001,0,0,0,0.19,969,15.9,186,1.3
2020,9,28,1,30,15.100000000000001,0,0,0,0.19,969,15.4,175,1.2000000000000002
2020,9,28,2,30,15,0,0,0,0.19,969,15.3,192,1.5
2020,9,28,3,30,14.9,0,0,0,0.19,970,15.600000000000001,215,1.8
2020,9,28,4,30,14.9,0,0,0,0.19,970,15.8,216,1.8
2020,9,28,5,30,15,0,0,0,0.19,970,15.9,211,1.7000000000000002
2020,9,28,6,30,15.200000000000001,6,15,6,0.19,970,16.2,202,1.9000000000000001
2020,9,28,7,30,15.5,68,331,134,0.19,969,17.400000000000002,191,2.2
2020,9,28,8,30,16.1,100,562,314,0.19,969,19.400000000000002,186,2.6
2020,9,28,9,30,16.6,110,732,500,0.19,969,21.8,189,3.1
2020,9,28,10,30,16.2,249,50,281,0.19,969,23.700000000000003,194,3.5
2020,9,28,11,30,15.600000000000001,291,47,325,0.19,968,24.400000000000002,197,3.7
2020,9,28,12,30,15.8,307,96,378,0.19,968,24.5,199,3.7
2020,9,28,13,30,16.2,141,6,145,0.19,967,24,201,3.4000000000000004
2020,9,28,14,30,16.6,109,2,110,0.19,967,23.200000000000003,203,2.8000000000000003
2020,9,28,15,30,17.3,114,13,120,0.19,967,22,210,2.5
2020,9,28,16,30,17.7,42,0,42,0.19,967,19.900000000000002,239,2.8000000000000003
2020,9,28,17,30,16.900000000000002,14,0,14,0.19,969,17.2,276,3.3000000000000003
2020,9,28,18,30,15,0,0,0,0.19,970,15.8,291,3.6
2020,9,28,19,30,12.600000000000001,0,0,0,0.18,972,12.8,314,2.9000000000000004
2020,9,28,20,30,11,0,0,0,0.18,972,11.8,317,2
2020,9,28,21,30,10.5,0,0,0,0.18,973,11.3,310,1.3
2020,9,28,22,30,10.4,0,0,0,0.18,973,11.100000000000001,289,1
2020,9,28,23,30,10.5,0,0,0,0.18,973,10.9,258,1.1
2020,9,29,0,30,10.5,0,0,0,0.18,973,10.700000000000001,238,1.3
2020,9,29,1,30,10.4,0,0,0,0.18,974,10.4,231,1.4000000000000001
2020,9,29,2,30,10.100000000000001,0,0,0,0.18,974,10.100000000000001,231,1.3
2020,9,29,3,30,9.700000000000001,0,0,0,0.18,974,9.700000000000001,234,1.2000000000000002
2020,9,29,4,30,9.4,0,0,0,0.18,974,9.4,235,1.1
2020,9,29,5,30,9.1,0,0,0,0.18,975,9.1,232,1.1
2020,9,29,6,30,9.1,9,72,10,0.18,975,9.3,228,1.2000000000000002
2020,9,29,7,30,9.4,53,500,151,0.18,975,10.5,229,1.2000000000000002
2020,9,29,8,30,10.100000000000001,75,723,347,0.18,975,12.8,230,1.1
2020,9,29,9,30,9.8,142,618,469,0.18,974,15.5,238,1.1
2020,9,29,10,30,8.4,108,837,647,0.18,974,17.2,241,1.5
2020,9,29,11,30,7.6000000000000005,304,197,444,0.18,973,17.1,239,1.6
2020,9,29,12,30,7.4,194,10,201,0.18,973,16.6,230,1.6
2020,9,29,13,30,7.7,207,13,216,0.18,973,16.900000000000002,219,1.7000000000000002
2020,9,29,14,30,7.6000000000000005,146,3,148,0.18,972,16.900000000000002,218,1.5
2020,9,29,15,30,7.6000000000000005,153,42,173,0.18,972,16.3,222,1.2000000000000002
2020,9,29,16,30,8,78,63,98,0.18,972,15.200000000000001,221,0.9
2020,9,29,17,30,9.600000000000001,40,14,42,0.18,972,14,218,0.7000000000000001
2020,9,29,18,30,10.100000000000001,0,0,0,0.18,972,13.4,218,0.6000000000000001
2020,9,29,19,30,9.600000000000001,0,0,0,0.19,971,12.100000000000001,239,0.8
2020,9,29,20,30,8.9,0,0,0,0.19,971,11.100000000000001,245,1
2020,9,29,21,30,8.3,0,0,0,0.19,970,10.4,247,1.2000000000000002
2020,9,29,22,30,7.9,0,0,0,0.19,970,9.8,249,1.4000000000000001
2020,9,29,23,30,7.6000000000000005,0,0,0,0.19,970,9.200000000000001,250,1.6
2020,9,30,0,30,7.4,0,0,0,0.19,970,8.5,250,1.6
2020,9,30,1,30,7.2,0,0,0,0.19,970,7.9,251,1.7000000000000002
2020,9,30,2,30,7,0,0,0,0.19,969,7.4,248,1.8
2020,9,30,3,30,6.7,0,0,0,0.19,969,7.1000000000000005,240,1.9000000000000001
2020,9,30,4,30,6.5,0,0,0,0.19,969,6.800000000000001,229,2
2020,9,30,5,30,6.4,0,0,0,0.19,969,6.7,218,2.2
2020,9,30,6,30,6.4,9,77,9,0.19,969,7.300000000000001,212,2.6
2020,9,30,7,30,6.7,48,553,155,0.19,970,9.200000000000001,210,3.2
2020,9,30,8,30,7.2,69,743,346,0.19,970,12.100000000000001,213,3.9000000000000004
2020,9,30,9,30,7.2,146,581,451,0.19,969,15.100000000000001,217,4.800000000000001
2020,9,30,10,30,6.800000000000001,169,578,539,0.19,969,17.5,218,5.4
2020,9,30,11,30,6.5,252,420,550,0.19,968,19.400000000000002,225,5.800000000000001
2020,9,30,12,30,6.4,87,1,88,0.19,968,20.200000000000003,234,5.6000000000000005
2020,9,30,13,30,6.800000000000001,86,1,87,0.19,968,19.6,240,5.2
2020,9,30,14,30,8,102,0,102,0.19,968,18.7,243,4.5
2020,9,30,15,30,8.9,31,0,31,0.19,969,18.2,248,3.7
2020,9,30,16,30,9.5,17,0,17,0.19,969,17.3,260,2.9000000000000004
2020,9,30,17,30,10.4,24,0,24,0.19,970,15.700000000000001,271,2.1
2020,9,30,18,30,11,0,0,0,0.19,970,14.8,274,1.8
2020,9,30,19,30,7,0,0,0,0.2,981,14.200000000000001,133,1
2020,9,30,20,30,7.2,0,0,0,0.2,981,12.700000000000001,139,1.1
2020,9,30,21,30,7.300000000000001,0,0,0,0.2,981,11.3,142,1.1
2020,9,30,22,30,7.300000000000001,0,0,0,0.2,981,10.200000000000001,143,1
2020,9,30,23,30,7.300000000000001,0,0,0,0.2,981,9.4,145,0.9
2004,10,1,0,30,7.300000000000001,0,0,0,0.2,981,8.8,145,0.9
2004,10,1,1,30,7.300000000000001,0,0,0,0.2,981,8.3,142,0.8
2004,10,1,2,30,7.4,0,0,0,0.2,981,7.800000000000001,132,0.8
2004,10,1,3,30,7.300000000000001,0,0,0,0.2,981,7.300000000000001,120,0.8
2004,10,1,4,30,6.800000000000001,0,0,0,0.2,981,6.800000000000001,109,0.7000000000000001
2004,10,1,5,30,6.5,0,0,0,0.2,981,6.5,101,0.8
2004,10,1,6,30,7.4,0,0,0,0.2,981,7.800000000000001,98,1.1
2004,10,1,7,30,7.7,45,590,157,0.2,981,10.700000000000001,100,1.5
2004,10,1,8,30,8.3,67,765,350,0.2,981,14.100000000000001,107,1.4000000000000001
2004,10,1,9,30,9.600000000000001,85,837,522,0.2,981,17.900000000000002,132,1.7000000000000002
2004,10,1,10,30,10.600000000000001,100,865,651,0.2,980,20.8,161,2.1
2004,10,1,11,30,11.9,112,873,727,0.2,980,22.400000000000002,173,2.3000000000000003
2004,10,1,12,30,13,119,861,742,0.2,979,23.400000000000002,181,2.5
2004,10,1,13,30,13.8,122,834,696,0.2,979,23.900000000000002,187,2.5
2004,10,1,14,30,14.3,115,797,597,0.2,978,23.900000000000002,190,2.5
2004,10,1,15,30,14.600000000000001,99,736,450,0.2,978,23.3,189,2.2
2004,10,1,16,30,15,87,483,239,0.2,977,21.900000000000002,189,1.6
2004,10,1,17,30,16,41,245,73,0.2,978,19.8,192,1.2000000000000002
2004,10,1,18,30,15.700000000000001,0,0,0,0.2,978,18.7,196,1.1
2004,10,1,19,30,15.4,0,0,0,0.2,978,17.900000000000002,201,1.4000000000000001
2004,10,1,20,30,15,0,0,0,0.2,978,17.1,195,1.5
2004,10,1,21,30,14.8,0,0,0,0.2,978,16.400000000000002,192,1.7000000000000002
2004,10,1,22,30,14.600000000000001,0,0,0,0.2,978,16.1,197,1.9000000000000001
2004,10,1,23,30,14.4,0,0,0,0.2,978,15.9,212,2.2
2004,10,2,0,30,14.4,0,0,0,0.2,978,15.600000000000001,231,2
2004,10,2,1,30,14.5,0,0,0,0.2,978,15.200000000000001,233,1.6
2004,10,2,2,30,14.4,0,0,0,0.2,978,15,218,1.3
2004,10,2,3,30,14.4,0,0,0,0.2,978,14.9,195,1.4000000000000001
2004,10,2,4,30,14.4,0,0,0,0.2,978,14.700000000000001,187,1.7000000000000002
2004,10,2,5,30,14.200000000000001,0,0,0,0.2,978,14.5,201,2
2004,10,2,6,30,14,0,0,0,0.2,978,14.700000000000001,214,2.2
2004,10,2,7,30,14.200000000000001,23,0,23,0.2,978,15.5,222,2.3000000000000003
2004,10,2,8,30,14.600000000000001,142,44,158,0.2,979,17.2,233,2.4000000000000004
2004,10,2,9,30,14.5,227,195,329,0.2,979,18.900000000000002,250,2.6
2004,10,2,10,30,13.8,142,0,142,0.2,980,19.1,272,2.8000000000000003
2004,10,2,11,30,13.100000000000001,134,0,134,0.2,981,17.900000000000002,295,3.1
2004,10,2,12,30,12,194,6,199,0.2,982,16.6,316,3.2
2004,10,2,13,30,10.3,70,0,70,0.2,982,16.3,328,3
2004,10,2,14,30,8.4,268,92,323,0.2,982,16.8,333,2.8000000000000003
2004,10,2,15,30,6.4,73,847,473,0.2,983,17.1,337,2.5
2004,10,2,16,30,4.3,53,777,292,0.2,983,16,342,1.8
2004,10,2,17,30,5.4,30,552,98,0.2,983,12.8,348,1.1
2004,10,2,18,30,5.4,0,0,0,0.2,983,10.700000000000001,352,1
2004,10,2,19,30,4.3,0,0,0,0.2,984,8.700000000000001,183,1
2004,10,2,20,30,3.6,0,0,0,0.2,984,7.9,11,1
2004,10,2,21,30,3.1,0,0,0,0.2,985,7.2,19,1
2004,10,2,22,30,2.7,0,0,0,0.2,985,6.4,26,1
2004,10,2,23,30,2.5,0,0,0,0.2,985,5.6000000000000005,31,1.1
2004,10,3,0,30,2.2,0,0,0,0.2,985,4.800000000000001,34,1.1
2004,10,3,1,30,2.1,0,0,0,0.2,985,4.1000000000000005,35,1
2004,10,3,2,30,1.9000000000000001,0,0,0,0.2,985,3.5,38,1
2004,10,3,3,30,1.8,0,0,0,0.2,985,3.1,43,0.9
2004,10,3,4,30,1.8,0,0,0,0.2,985,2.9000000000000004,50,0.9
2004,10,3,5,30,1.7000000000000002,0,0,0,0.2,985,2.9000000000000004,59,0.9
2004,10,3,6,30,1.8,0,0,0,0.2,985,3.9000000000000004,73,0.9
2004,10,3,7,30,2.9000000000000004,39,641,157,0.2,985,6.5,91,0.8
2004,10,3,8,30,2.9000000000000004,56,828,356,0.2,985,10.100000000000001,120,0.9
2004,10,3,9,30,1.5,66,915,537,0.2,985,13.5,163,0.9
2004,10,3,10,30,0.6000000000000001,72,960,675,0.2,985,15.5,202,1
2004,10,3,11,30,0.5,75,977,755,0.2,984,16.8,225,1.2000000000000002
2004,10,3,12,30,0.5,75,983,776,0.2,984,17.7,233,1.5
2004,10,3,13,30,0.4,71,971,730,0.2,982,18.3,235,1.7000000000000002
2004,10,3,14,30,0.4,67,943,627,0.2,982,18.3,235,1.8
2004,10,3,15,30,0.4,61,886,474,0.2,981,17.900000000000002,234,1.8
2004,10,3,16,30,0.9,50,776,285,0.2,980,16.2,228,1.3
2004,10,3,17,30,5.800000000000001,29,512,89,0.2,980,12.8,218,1
2004,10,3,18,30,4.6000000000000005,0,0,0,0.2,980,10.9,212,1
2004,10,3,19,30,3.9000000000000004,0,0,0,0.18,980,9.4,206,1
2004,10,3,20,30,3.3000000000000003,0,0,0,0.18,980,9.1,205,1.1
2004,10,3,21,30,2.9000000000000004,0,0,0,0.18,980,8.9,208,1.3
2004,10,3,22,30,2.7,0,0,0,0.18,980,8.700000000000001,215,1.4000000000000001
2004,10,3,23,30,2.6,0,0,0,0.18,980,8.200000000000001,220,1.5
2004,10,4,0,30,2.8000000000000003,0,0,0,0.18,979,7.6000000000000005,223,1.6
2004,10,4,1,30,2.9000000000000004,0,0,0,0.18,979,7.1000000000000005,223,1.6
2004,10,4,2,30,3,0,0,0,0.18,978,6.800000000000001,219,1.7000000000000002
2004,10,4,3,30,3.1,0,0,0,0.18,978,6.6000000000000005,215,1.8
2004,10,4,4,30,3.4000000000000004,0,0,0,0.18,978,6.4,214,1.8
2004,10,4,5,30,3.7,0,0,0,0.18,978,6.2,221,1.7000000000000002
2004,10,4,6,30,3.7,0,0,0,0.18,978,7,233,1.9000000000000001
2004,10,4,7,30,3.6,41,580,145,0.18,979,9.200000000000001,245,2.2
2004,10,4,8,30,3.7,135,278,235,0.18,979,12.4,263,2.3000000000000003
2004,10,4,9,30,4.3,70,863,511,0.18,979,15.4,293,2.5
2004,10,4,10,30,6.300000000000001,79,905,644,0.18,980,17.2,314,2.6
2004,10,4,11,30,7.6000000000000005,89,916,723,0.18,980,18,321,2.8000000000000003
2004,10,4,12,30,8.200000000000001,97,910,742,0.18,980,18.1,324,3
2004,10,4,13,30,7.9,95,902,702,0.18,980,17.6,328,3.1
2004,10,4,14,30,6.9,88,876,604,0.18,981,17,333,3.1
2004,10,4,15,30,5.300000000000001,73,834,458,0.18,981,16.2,339,3.1
2004,10,4,16,30,3.4000000000000004,53,749,277,0.18,982,14.8,345,2.6
2004,10,4,17,30,2.5,28,508,85,0.18,983,11.8,351,1.8
2004,10,4,18,30,3.1,0,0,0,0.18,983,9.8,354,1.3
2004,10,4,19,30,2.6,0,0,0,0.18,984,8,7,1.3
2004,10,4,20,30,2.2,0,0,0,0.18,985,7,16,1.1
2004,10,4,21,30,2.3000000000000003,0,0,0,0.18,985,5.9,22,1.1
2004,10,4,22,30,2.3000000000000003,0,0,0,0.18,985,5.2,24,1
2004,10,4,23,30,2.2,0,0,0,0.18,986,4.6000000000000005,24,1
2004,10,5,0,30,2.1,0,0,0,0.18,986,4,23,0.9
2004,10,5,1,30,2.1,0,0,0,0.18,987,3.5,22,0.9
2004,10,5,2,30,2.1,0,0,0,0.18,987,3.1,23,0.9
2004,10,5,3,30,2.1,0,0,0,0.18,987,2.8000000000000003,28,0.9
2004,10,5,4,30,2.2,0,0,0,0.18,988,2.4000000000000004,36,0.8
2004,10,5,5,30,2.1,0,0,0,0.18,988,2.1,45,0.8
2004,10,5,6,30,2.4000000000000004,0,0,0,0.18,989,3.1,55,0.9
2004,10,5,7,30,2.9000000000000004,40,616,148,0.18,989,5.9,63,1.3
2004,10,5,8,30,3,57,813,346,0.18,990,9.5,68,1.5
2004,10,5,9,30,1.6,67,903,524,0.18,990,12.200000000000001,64,1.5
2004,10,5,10,30,1.1,73,949,662,0.18,990,13.600000000000001,56,1.2000000000000002
2004,10,5,11,30,1,273,429,567,0.18,989,14.700000000000001,46,1
2004,10,5,12,30,0.8,76,979,765,0.18,989,15.600000000000001,32,0.9
2004,10,5,13,30,0.6000000000000001,72,971,721,0.18,988,16.1,15,0.8
2004,10,5,14,30,0.4,69,940,618,0.18,988,16.2,183,0.8
2004,10,5,15,30,0.2,63,881,464,0.18,987,15.8,359,0.8
2004,10,5,16,30,0.30000000000000004,50,767,274,0.18,987,14.600000000000001,191,0.6000000000000001
2004,10,5,17,30,3.7,28,491,81,0.18,988,12.700000000000001,40,0.6000000000000001
2004,10,5,18,30,1.8,0,0,0,0.18,988,11.600000000000001,56,0.7000000000000001
2004,10,5,19,30,1.3,0,0,0,0.18,988,10,96,0.8
2004,10,5,20,30,1.4000000000000001,0,0,0,0.18,988,8.700000000000001,118,0.9
2004,10,5,21,30,1.5,0,0,0,0.18,989,7.2,136,1
2004,10,5,22,30,1.8,0,0,0,0.18,989,5.800000000000001,150,0.9
2004,10,5,23,30,2,0,0,0,0.18,989,4.800000000000001,161,0.8
2004,10,6,0,30,2.1,0,0,0,0.18,989,4.3,168,0.8
2004,10,6,1,30,2.1,0,0,0,0.18,989,3.9000000000000004,172,0.9
2004,10,6,2,30,2.1,0,0,0,0.18,989,3.4000000000000004,172,0.9
2004,10,6,3,30,2.2,0,0,0,0.18,989,3,171,0.9
2004,10,6,4,30,2.2,0,0,0,0.18,989,2.5,169,0.9
2004,10,6,5,30,2.1,0,0,0,0.18,990,2.1,170,0.9
2004,10,6,6,30,2.1,0,0,0,0.18,990,3,177,1
2004,10,6,7,30,2.6,38,615,144,0.18,991,5.7,185,1.1
2004,10,6,8,30,2.8000000000000003,56,812,341,0.18,991,9.200000000000001,190,1.2000000000000002
2004,10,6,9,30,3.2,65,904,519,0.18,991,13.200000000000001,204,1.1
2004,10,6,10,30,1.7000000000000002,70,951,656,0.18,991,16.1,217,1.1
2004,10,6,11,30,1.8,74,974,738,0.18,991,17.7,217,0.9
2004,10,6,12,30,1.9000000000000001,74,975,755,0.18,991,18.900000000000002,212,0.9
2004,10,6,13,30,2,71,965,711,0.18,990,19.6,207,0.9
2004,10,6,14,30,2.2,67,935,608,0.18,990,19.8,204,0.9
2004,10,6,15,30,2.5,60,876,454,0.18,989,19.400000000000002,202,0.9
2004,10,6,16,30,3.5,48,760,267,0.18,989,17.7,199,0.8
2004,10,6,17,30,7.800000000000001,27,475,75,0.18,989,14.600000000000001,195,0.9
2004,10,6,18,30,5,0,0,0,0.18,990,12.9,194,1.1
2004,10,6,19,30,4.5,0,0,0,0.18,990,10.8,195,1.1
2004,10,6,20,30,4.2,0,0,0,0.18,990,9.8,197,1.1
2004,10,6,21,30,3.9000000000000004,0,0,0,0.18,990,9,200,1.1
2004,10,6,22,30,3.6,0,0,0,0.18,990,8.5,204,1.1
2004,10,6,23,30,3.3000000000000003,0,0,0,0.18,990,8,208,1.1
2004,10,7,0,30,3.1,0,0,0,0.18,990,7.7,208,1.1
2004,10,7,1,30,2.8000000000000003,0,0,0,0.18,990,7.5,202,1.2000000000000002
2004,10,7,2,30,2.6,0,0,0,0.18,990,7.5,189,1.2000000000000002
2004,10,7,3,30,2.4000000000000004,0,0,0,0.18,990,7.2,175,1.1
2004,10,7,4,30,2.3000000000000003,0,0,0,0.18,991,6.7,169,1.1
2004,10,7,5,30,2.3000000000000003,0,0,0,0.18,991,6,167,1.1
2004,10,7,6,30,2.3000000000000003,0,0,0,0.18,992,6.300000000000001,165,0.9
2004,10,7,7,30,4.1000000000000005,37,612,141,0.18,992,8.700000000000001,158,1
2004,10,7,8,30,3.6,54,810,336,0.18,992,12.200000000000001,147,1.2000000000000002
2004,10,7,9,30,4.7,64,901,513,0.18,992,15.9,141,1.5
2004,10,7,10,30,4.1000000000000005,70,948,649,0.18,991,19.1,142,2
2004,10,7,11,30,4.1000000000000005,74,969,731,0.18,991,20.900000000000002,144,2.2
2004,10,7,12,30,4.2,228,553,612,0.18,990,21.900000000000002,147,2.2
2004,10,7,13,30,4.3,249,453,547,0.18,989,22.1,151,2.1
2004,10,7,14,30,4.9,213,433,461,0.18,989,21.5,152,1.9000000000000001
2004,10,7,15,30,6.800000000000001,176,293,306,0.18,988,20.3,150,1.4000000000000001
2004,10,7,16,30,10.200000000000001,96,315,185,0.18,988,18,145,1
2004,10,7,17,30,10.700000000000001,31,224,53,0.18,988,15,142,1
2004,10,7,18,30,9.1,0,0,0,0.18,988,13.700000000000001,142,1.1
2004,10,7,19,30,8.700000000000001,0,0,0,0.18,988,12.4,147,1.3
2004,10,7,20,30,8.4,0,0,0,0.18,988,11.700000000000001,152,1.3
2004,10,7,21,30,8,0,0,0,0.18,988,10.9,156,1.3
2004,10,7,22,30,7.7,0,0,0,0.18,988,10.200000000000001,158,1.2000000000000002
2004,10,7,23,30,7.6000000000000005,0,0,0,0.18,987,9.700000000000001,159,1.1
2004,10,8,0,30,7.6000000000000005,0,0,0,0.18,987,9.4,158,1.1
2004,10,8,1,30,7.6000000000000005,0,0,0,0.18,987,9,159,1.1
2004,10,8,2,30,7.6000000000000005,0,0,0,0.18,986,8.5,163,1.1
2004,10,8,3,30,7.9,0,0,0,0.18,986,8,164,1
2004,10,8,4,30,7.7,0,0,0,0.18,986,7.7,161,1.1
